,set_num,name,year,theme_id,num_parts
11874,700.C.2-1,Individual 1 x 6 x 3 3-Pane Window (with glass),1954,371,1
11875,700.C.3-1,Individual 1 x 6 x 3 Shutter Window (with glass),1954,371,1
11876,700.C.4-1,Individual 1 x 4 x 3 Window (with glass),1954,371,1
11877,700.C.5-1,Individual 1 x 3 x 3 Window (with glass),1954,371,1
11878,700.C.6-1,Individual 1 x 2 x 4 Door (with glass),1954,371,1
11879,700.F-1,Automatic Binding Bricks - Small Brick Set (Lego Mursten),1953,371,48
11880,700GP5-1,Gift Package (Lego Mursten),1954,372,54
11881,700GP6-1,Gift Package (Lego Mursten),1954,372,46
11882,700GP6-2,Gift Package,1957,372,46
11883,700.H-1,Individual 4 x 4 Corner Bricks,1954,371,1
11884,700K-1,Kindergarten LEGO Set,1960,513,476
11885,700L-1,Empty Kindergarten LEGO Box,1961,513,1
11886,70100-1,Ring of Fire,2013,572,83
11887,70101-1,Target Practice,2013,572,101
11888,70102-1,CHI Waterfall,2013,572,106
11889,70103-1,Boulder Bowling,2013,572,93
11890,70104-1,Jungle Gates,2013,572,81
11891,70105-1,Nest Dive,2013,572,97
11892,70106-1,Ice Tower,2013,572,101
11893,70107-1,Skunk Attack,2013,572,97
11894,70108-1,Royal Roost,2013,572,105
11895,70109-1,Whirling Vines,2013,572,77
11896,701-1,Hinges,1984,443,3
11897,70110-1,Tower Target,2013,572,92
11898,70111-1,Swamp Jump,2013,572,91
11899,70112-1,Croc Chomp,2013,572,105
11900,70113-1,CHI Battles,2013,572,92
11901,70114-1,Sky Joust,2013,572,117
11902,70115-1,Ultimate Speedor Tournament,2013,572,246
11903,70123-1,Lion Legend Beast,2014,571,121
11904,70124-1,Eagle Legend Beast,2014,571,105
11905,70125-1,Gorilla Legend Beast,2014,571,107
11906,70126-1,Crocodile Legend Beast,2014,571,122
11907,70127-1,Wolf Legend Beast,2014,571,111
11908,70128-1,Braptor's Wing Striker,2014,571,146
11909,70129-1,Lavertus' Twin Blade,2014,571,182
11910,701-3,Hinges,1986,443,6
11911,70130-1,Sparratus' Spider Stalker,2014,571,292
11912,70131-1,Rogon's Rock Flinger,2014,571,257
11913,70132-1,Scorm's Scorpion Stinger,2014,571,434
11914,70133-1,Spinlyn's Cavern,2014,571,407
11915,70134-1,Lavertus’ Outland Base,2014,571,684
11916,70135-1,Cragger's Fire Striker,2014,571,380
11917,70136-1,Banana Bash,2014,572,120
11918,70137-1,Bat Strike,2014,572,98
11919,70138-1,Web Dash,2014,572,74
11920,70139-1,Sky Launch,2014,572,111
11921,70140-1,Stinger Duel,2014,572,85
11922,70141-1,Vardy's Ice Vulture Glider,2014,571,217
11923,70142-1,Eris' Fire Eagle Flyer,2014,571,330
11924,70143-1,Sir Fangar's Sabre-Tooth Walker,2014,571,415
11925,70144-1,Laval's Fire Lion,2014,571,450
11926,70145-1,Maula’s Ice Mammoth Stomper,2014,571,604
11927,70146-1,Flying Phoenix Fire Temple,2014,571,1301
11928,70147-1,Sir Fangar’s Ice Fortress,2014,571,670
11929,70149-1,Scorching Blades,2014,572,77
11930,70150-1,Flaming Claws,2014,572,74
11931,7015-1,Viking Warrior challenges the Fenris Wolf,2005,474,76
11932,70151-1,Frozen Spikes,2014,572,77
11933,70155-1,Inferno Pit,2014,572,74
11934,70156-1,Fire vs. Ice,2014,572,102
11935,70160-1,Riverside Raid,2014,303,88
11936,7016-1,Viking Boat against the Wyvern Dragon,2005,474,112
11937,70161-1,Tremor Track Infiltration,2014,303,241
11938,70162-1,Infearno Interception,2014,303,312
11939,70163-1,Toxikita's Toxic Meltdown,2014,303,429
11940,70164-1,Hurricane Heist,2014,303,589
11941,70165-1,Ultra Agents Mission HQ,2014,303,1059
11942,70166-1,Spyclops Infiltration,2015,303,109
11943,70167-1,Invizable Gold Getaway,2015,303,237
11944,70168-1,Drillex Diamond Job,2015,303,312
11945,70169-1,Agent Stealth Patrol,2015,303,475
11946,70170-1,UltraCopter vs. AntiMatter,2015,303,614
11947,7017-1,Viking Catapult versus the Nidhogg Dragon,2005,474,225
11948,70171-1,Ultrasonic Showdown,2015,303,185
11949,70172-1,AntiMatter's Portal Hideout,2015,303,474
11950,70173-1,Ultra Agents Ocean HQ,2015,303,1203
11951,7018-1,Viking Ship challenges the Midgard Serpent,2005,474,580
11952,7019-1,Viking Fortress against the Fafnir Dragon,2005,474,1031
11953,70200-1,CHI Laval,2013,573,55
11954,7020-1,Army of Vikings with Heavy Artillery Wagon,2006,474,312
11955,70201-1,CHI Eris,2013,573,67
11956,70202-1,CHI Gorzan,2013,573,59
11957,70203-1,CHI Cragger,2013,573,65
11958,70204-1,CHI Worriz,2013,573,55
11959,70205-1,CHI Razar,2013,573,68
11960,70206-1,CHI Laval,2014,573,49
11961,70207-1,CHI Cragger,2014,573,58
11962,70208-1,CHI Panthar,2014,573,59
11963,70209-1,CHI Mungus,2014,573,64
11964,702-1,12V Motor with Accessories Pack,1969,234,27
11965,70210-1,CHI Vardy,2014,573,68
11966,7021-1,Viking Double Catapult versus the Armored Ofnir Dragon,2006,474,505
11967,70211-1,CHI Fluminox,2014,573,91
11968,70212-1,CHI Sir Fangar,2014,573,97
11969,70220-1,Strainor's Saber Cycle,2015,571,161
11970,70221-1,Flinx's Ultimate Phoenix,2015,571,172
11971,70222-1,Tormak's Shadow Blazer,2015,571,311
11972,70223-1,Icebite's Claw Driller,2015,571,629
11973,70224-1,Tiger's Mobile Command,2015,571,712
11974,70225-1,Bladvic's Rumble Bear,2015,571,415
11975,70226-1,Mammoth's Frozen Stronghold,2015,571,621
11976,70227-1,King Crominus' Rescue,2015,571,863
11977,70228-1,Vultrix's Sky Scavenger,2015,571,480
11978,70229-1,Lion Tribe Pack,2015,571,78
11979,702-3,Motor Wires,1984,443,2
11980,70230-1,Ice Bear Tribe Pack,2015,571,75
11981,70231-1,Crocodile Tribe Pack,2015,571,72
11982,70232-1,Sabre Tooth Tiger Pack,2015,571,74
11983,7029-1,Skeleton Ship Attack,2007,193,629
11984,7030-1,Squad Car,2003,105,52
11985,703-1,12V Replacement Electric Motor,1969,234,1
11986,70310-1,Knighton Battle Blaster,2016,605,76
11987,7031-1,Helicopter,2003,105,88
11988,70311-1,Chaos Catapult,2016,605,93
11989,70312-1,Lance's Mecha Horse,2016,605,237
11990,70313-1,Moltor's Lava Smasher,2016,605,187
11991,70314-1,Beast Master's Chaos Chariot,2016,605,314
11992,70315-1,Clay's Rumble Blade,2016,605,367
11993,70316-1,Jestro's Evil Mobile,2016,605,658
11994,70317-1,The Fortrex,2016,605,1140
11995,70318-1,The Glob Lobber,2016,605,95
11996,70319-1,Macy's Thunder Mace,2016,605,202
11997,70320-1,Aaron Fox's Aero-Striker V2,2016,605,301
11998,7032-1,Highway Patrol & Undercover Van,2003,105,154
11999,70321-1,General Magmar's Siege Machine of Doom,2016,605,516
12000,70322-1,Axl's Tower Carrier,2016,605,670
12001,70323-1,Jestro's Volcano Lair,2016,605,1186
12002,70324-1,Merlok's Library 2.0,2016,605,287
12003,70325-1,Infernox Captures The Queen,2016,605,253
12004,70326-1,The Black Knight Mech,2016,605,530
12005,70327-1,The King's Mech,2016,605,375
12006,703-3,Battery Box,1984,443,1
12007,70330-1,Ultimate Clay,2016,605,72
12008,7033-1,Armored Car Action,2003,105,187
12009,70331-1,Ultimate Macy,2016,605,101
12010,70332-1,Ultimate Aaron,2016,605,82
12011,70333-1,Ultimate Robin,2016,605,75
12012,70334-1,Ultimate Beast Master,2016,605,65
12013,70335-1,Ultimate Lavaria,2016,605,69
12014,70336-1,Ultimate Axl,2016,605,69
12015,70337-1,Ultimate Lance,2016,605,75
12016,70338-1,Ultimate General Magmar,2016,605,64
12017,70339-1,Ultimate Flama,2016,605,67
12018,7034-1,Surveillance Truck,2003,105,268
12019,70347-1,King's Guard Artillery,2017,605,98
12020,70348-1,Lance's Twin Jouster,2017,605,216
12021,70349-1,Ruina's Lock & Roller,2017,605,208
12022,70350-1,The Three Brothers,2017,605,266
12023,7035-1,Police HQ,2003,105,423
12024,70351-1,Clay's Falcon Fighter Blaster,2017,605,522
12025,70352-1,Jestro's Headquarters,2017,605,840
12026,70353-1,The Heligoyle,2017,605,318
12027,70354-1,Axl's Rumble Maker,2017,605,393
12028,70355-1,Aaron's Rock Climber,2017,605,598
12029,70356-1,The Stone Colossus of Ultimate Destruction,2017,605,786
12030,70357-1,Knighton Castle,2017,605,1426
12031,70358-1,Aaron's Stone Destroyer,2017,605,251
12032,70359-1,Lance vs. Lightning,2017,605,257
12033,7036-1,Dwarves' Mine,2008,193,574
12034,70361-1,Macy's Bot Drop Dragon,2017,605,153
12035,70362-1,Battle Suit Clay,2017,605,79
12036,70363-1,Battle Suit Macy,2017,605,66
12037,70364-1,Battle Suit Aaron,2017,605,80
12038,70365-1,Battle Suit Axl,2017,605,88
12039,70366-1,Battle Suit Lance,2017,605,83
12040,7037-1,Tower Raid,2008,193,364
12041,70372-1,Combo NEXO Powers Wave 1,2017,605,5
12042,70373-1,Combo NEXO Powers Wave 2,2017,605,5
12043,7038-1,Troll Assault Wagon,2008,193,161
12044,70400-1,Forest Ambush,2013,186,90
12045,7040-1,Dwarves' Mine Defender,2008,193,86
12046,70401-1,Gold Getaway,2013,186,199
12047,70402-1,The Gatehouse Raid,2013,186,248
12048,70403-1,Dragon Mountain,2013,186,381
12049,70404-1,King’s Castle,2013,186,1003
12050,70409-1,Shipwreck Defense,2015,154,84
12051,704-1,12V Sleeper (Track) Contacts for Old Motor Type I and II,1969,234,2
12052,70410-1,Soldiers Outpost,2015,154,164
12053,7041-1,Troll Battle Wheel,2008,193,508
12054,70411-1,Treasure Island,2015,154,181
12055,70412-1,Soldiers Fort,2015,154,234
12056,70413-1,The Brick Bounty,2015,154,745
12057,70418-1,J.B's Ghost Lab,2019,676,175
12058,70419-1,Wrecked Shrimp Boat,2019,676,311
12059,70420-1,Graveyard Mystery,2019,676,336
12060,7042-1,Dune Patrol,2004,105,37
12061,70421-1,El Fuego's Stunt Truck,2019,676,429
12062,70422-1,Shrimp Shack Attack,2019,676,580
12063,70423-1,Paranormal Intercept Bus 3000,2019,676,690
12064,70424-1,Ghost Train Express,2019,676,699
12065,70425-1,Newbury Haunted High School,2019,676,1475
12066,70427-1,Welcome to the Hidden Side,2020,676,189
12067,70428-1,Jack's Beach Buggy,2020,676,171
12068,70429-1,El Fuego's Stunt Plane,2020,676,304
12069,70430-1,Newbury Subway,2020,676,357
12070,7043-1,Firefighter,2004,105,69
12071,70431-1,The Lighthouse of Darkness,2020,676,549
12072,70432-1,Haunted Fairground,2020,676,475
12073,70433-1,J.B.'s Submarine,2020,676,224
12074,70434-1,Supernatural Race Car,2020,676,244
12075,70435-1,Newbury Abandoned Prison,2020,676,401
12076,70436-1,Phantom Fire Truck 3000,2020,676,760
12077,70437-1,Mystery Castle,2020,676,1035
12078,704-4,Replacement Motor,1984,443,1
12079,7044-1,Rescue Chopper,2004,105,205
12080,7045-1,Hovercraft Hideout,2003,105,274
12081,7046-1,Fire Command Craft,2004,105,272
12082,7047-1,Coast Watch HQ,2003,105,367
12083,7048-1,Troll Warship,2008,193,494
12084,7049-1,Alien Striker,2011,127,42
12085,70500-1,Kai's Fire Mech,2013,435,102
12086,7050-1,Alien Defender,2011,127,105
12087,70501-1,Warrior Bike,2013,435,210
12088,70502-1,Cole's Earth Driller,2013,435,171
12089,70503-1,Golden Dragon,2013,435,252
12090,70504-1,Garmatron,2013,435,328
12091,70505-1,Temple of Light,2013,435,565
12092,705-1,Motor Bushings,1969,234,4
12093,7051-1,Tripod Invader,2011,127,166
12094,7052-1,UFO Abduction,2011,127,211
12095,705-4,Digger Bucket,1984,443,3
12096,70588-1,Titanium Ninja Tumbler,2016,435,343
12097,70589-1,Rock Roader,2016,435,406
12098,70590-1,Airjitzu Battle Grounds,2016,435,666
12099,70591-1,Kryptarium Prison Breakout,2016,435,208
12100,70592-1,Salvage M.E.C.,2016,435,439
12101,70593-1,The Green NRG Dragon,2016,435,567
12102,70594-1,The Lighthouse Siege,2016,435,775
12103,70595-1,Ultra Stealth Raider,2016,435,1094
12104,70596-1,Samurai X Cave Chaos,2016,435,1255
12105,70599-1,Cole's Dragon,2016,435,98
12106,70600-1,Ninja Bike Chase,2016,435,231
12107,70601-1,Sky Shark,2016,435,222
12108,70602-1,Jay's Elemental Dragon,2016,435,350
12109,70603-1,Raid Zeppelin,2016,435,295
12110,70604-1,Tiger Widow Island,2016,435,450
12111,70605-1,Misfortune's Keep,2016,435,754
12112,70606-1,Spinjitzu Training,2017,616,109
12113,70607-1,NINJAGO City Chase,2017,616,233
12114,70608-1,Master Falls,2017,616,312
12115,70609-1,Manta Ray Bomber,2017,616,341
12116,706-1,12V Rail Contact Wire with Transformer Connector,1969,234,2
12117,70610-1,Flying Jelly Sub,2017,616,341
12118,70611-1,Water Strider,2017,616,494
12119,70612-1,Green Ninja Mech Dragon,2017,616,544
12120,70613-1,Garma Mecha Man,2017,616,747
12121,70614-1,Lightning Jet,2017,616,876
12122,70615-1,Fire Mech,2017,616,944
12123,70616-1,Ice Tank,2017,616,914
12124,70617-1,Temple of The Ultimate Ultimate Weapon,2017,616,1403
12125,70618-1,Destiny's Bounty,2017,616,2296
12126,70620-1,NINJAGO City,2017,616,4873
12127,70621-1,The Vermillion Attack,2017,435,83
12128,70622-1,Desert Lightning,2017,435,201
12129,70623-1,Destiny's Shadow,2017,435,361
12130,70624-1,Vermillion Invader,2017,435,313
12131,70625-1,Samurai VXL,2017,435,430
12132,70626-1,Dawn of Iron Doom,2017,435,704
12133,70627-1,Dragon's Forge,2017,435,1137
12134,70628-1,Lloyd - Spinjitzu Master,2017,616,49
12135,70629-1,Piranha Attack,2017,616,217
12136,706-3,12V Rail Contact Wire with Transformer Connector with Cap,1974,234,1
12137,70631-1,Garmadon's Volcano Lair,2017,616,521
12138,70632-1,Quake Mech,2017,616,1202
12139,70633-1,Kai - Spinjitzu Master,2018,435,62
12140,70634-1,Nya - Spinjitzu Master,2018,435,70
12141,70635-1,Jay - Spinjitzu Master,2018,435,69
12142,70636-1,Zane - Spinjitzu Master,2018,435,70
12143,70637-1,Cole - Spinjitzu Master,2018,435,74
12144,70638-1,Katana V11,2018,435,257
12145,70639-1,Street Race of Snake Jaguar,2018,435,308
12146,706-4,Crane Grab Assembly,1984,443,3
12147,70640-1,S.O.G. Headquarters,2018,435,531
12148,70641-1,Ninja Nightcrawler,2018,435,552
12149,70642-1,Killow vs. Samurai X,2018,435,556
12150,70643-1,Temple of Resurrection,2018,435,766
12151,70644-1,Golden Dragon Master,2018,435,93
12152,70645-1,Cole - Dragon Master,2018,435,93
12153,70646-1,Jay - Dragon Master,2018,435,93
12154,70647-1,Kai - Dragon Master,2018,435,93
12155,70648-1,Zane - Dragon Master,2018,435,92
12156,70650-1,Destiny's Wing,2018,435,181
12157,7065-1,Alien Mothership,2011,127,416
12158,70651-1,Throne Room Showdown,2018,435,222
12159,70652-1,Stormbringer,2018,435,498
12160,70653-1,Firstbourne,2018,435,892
12161,70654-1,Dieselnaut,2018,435,1188
12162,70655-1,Dragon Pit,2018,435,1669
12163,70656-1,"garmadon, Garmadon, GARMADON!",2017,616,830
12164,70657-1,NINJAGO City Docks,2018,616,3555
12165,70658-1,Oni Titan,2018,435,530
12166,70659-1,Spinjitzu Kai,2019,435,97
12167,70660-1,Spinjitzu Jay,2019,435,97
12168,7066-1,Earth Defense HQ,2011,127,879
12169,70661-1,Spinjitzu Zane,2019,435,109
12170,70662-1,Spinjitzu Cole,2019,435,117
12171,70663-1,Spinjitzu Nya & Wu,2019,435,227
12172,70664-1,Spinjitzu Lloyd vs. Garmadon,2019,435,208
12173,70665-1,The Samurai Mech,2019,435,154
12174,70666-1,The Golden Dragon,2019,435,171
12175,70667-1,Kai’s Blade Cycle & Zane’s Snowmobile,2019,435,377
12176,70668-1,Jay’s Storm Fighter,2019,435,490
12177,70669-1,Cole’s Earth Driller,2019,435,587
12178,70670-1,Monastery of Spinjitzu,2019,435,1080
12179,7067-1,Jet-Copter Encounter,2011,127,375
12180,70671-1,Lloyd's Journey,2019,435,82
12181,70672-1,Cole's Dirt Bike,2019,435,221
12182,70673-1,ShuriCopter,2019,435,364
12183,70674-1,Fire Fang,2019,435,469
12184,70675-1,Katana 4x4,2019,435,461
12185,70676-1,Lloyd's Titan Mech,2019,435,878
12186,70677-1,Land Bounty,2019,435,1189
12187,70678-1,Castle of the Forsaken Emperor,2019,435,1223
12188,70679-1,The Ultra Dragon,2019,435,952
12189,70680-1,Monastery Training,2019,435,131
12190,70681-1,Spinjitzu Slam - Lloyd,2019,435,70
12191,70682-1,Spinjitzu Slam - Jay,2019,435,72
12192,70683-1,Spinjitzu Slam - Zane,2019,435,64
12193,70684-1,Spinjitzu Slam - Kai vs. Samurai,2019,435,166
12194,70685-1,Spinjitzu Burst Cole,2020,435,48
12195,70686-1,Spinjitzu Burst Kai,2020,435,48
12196,70687-1,Spinjitzu Burst Lloyd,2020,435,48
12197,70688-1,Kai's Spinjitzu Ninja Training,2022,435,33
12198,70689-1,Lloyd's Spinjitzu Ninja Training,2022,435,33
12199,70690-1,Jay's Spinjitzu Ninja Training,2022,435,26
12200,70700-1,Space Swarmer,2013,146,86
12201,7070-1,Catapult Raft,2004,279,23
12202,70701-1,Swarm Interceptor,2013,146,218
12203,70702-1,Warp Stinger,2013,146,310
12204,70703-1,Star Slicer,2013,146,311
12205,70704-1,Vermin Vaporizer,2013,146,506
12206,70705-1,Bug Obliterator,2013,146,711
12207,70706-1,Crater Creeper,2013,146,173
12208,70707-1,CLS-89 Eradicator Mech,2013,146,440
12209,70708-1,Hive Crawler,2013,146,559
12210,70709-1,Galactic Titan,2013,146,1012
12211,707-1,Tile Brick Assortment,1984,443,50
12212,7071-1,Treasure Island,2004,279,30
12213,70720-1,Hover Hunter,2014,435,79
12214,7072-1,Captain Kragg's Pirate Boat,2004,279,41
12215,70721-1,Kai Fighter,2014,435,196
12216,70722-1,OverBorg Attack,2014,435,207
12217,70723-1,Thunder Raider,2014,435,334
12218,70724-1,NinjaCopter,2014,435,516
12219,70725-1,Nindroid MechDragon,2014,435,691
12220,70726-1,Destructoid,2014,435,253
12221,70727-1,X-1 Ninja Charger,2014,435,426
12222,70728-1,Battle for Ninjago City,2014,435,1224
12223,70730-1,Chain Cycle Ambush,2015,435,298
12224,7073-1,Pirate Dock,2004,279,66
12225,70731-1,Jay Walker One,2015,435,386
12226,70732-1,City of Stiix,2015,435,1069
12227,70733-1,Blaster Bike,2015,435,212
12228,70734-1,Master Wu Dragon,2015,435,576
12229,70735-1,Ronin R.E.X.,2015,435,547
12230,70736-1,Attack of the Morro Dragon,2015,435,658
12231,70737-1,Titan Mech Battle,2015,435,755
12232,70738-1,Final Flight of Destiny's Bounty,2015,435,1264
12233,70739-1,Airjitzu Kai Flyer,2015,435,47
12234,70740-1,Airjitzu Jay Flyer,2015,435,46
12235,7074-1,Skull Island,2004,279,81
12236,70741-1,Airjitzu Cole Flyer,2015,435,48
12237,70742-1,Airjitzu Zane Flyer,2015,435,43
12238,70743-1,Airjitzu Morro Flyer,2015,435,47
12239,70744-1,Airjitzu Wrayth Flyer,2015,435,44
12240,70745-1,Anacondrai Crusher,2015,435,219
12241,70746-1,Condrai Copter Attack,2015,435,311
12242,70747-1,Boulder Blaster,2015,435,236
12243,70748-1,Titanium Dragon,2015,435,361
12244,70749-1,Enter the Serpent,2015,435,529
12245,70750-1,Ninja DB X,2015,435,756
12246,7075-1,Captain Redbeard's Pirate Ship,2004,279,141
12247,70751-1,Temple of Airjitzu,2015,435,2030
12248,7075-2,Captain Redbeard's Pirate Ship - Limited Edition with Motor,2004,279,0
12249,70752-1,Jungle Trap,2015,435,58
12250,70753-1,Lava Falls,2015,435,94
12251,70754-1,ElectroMech,2015,435,153
12252,70755-1,Jungle Raider,2015,435,188
12253,70756-1,Dojo Showdown,2015,435,215
12254,70778-1,Protector of Jungle,2015,360,70
12255,70779-1,Protector of Stone,2015,360,73
12256,70780-1,Protector of Water,2015,360,65
12257,7078-1,King's Battle Chariot,2009,193,103
12258,70781-1,Protector of Earth,2015,360,66
12259,70782-1,Protector of Ice,2015,360,68
12260,70783-1,Protector of Fire,2015,360,63
12261,70784-1,Lewa - Master of Jungle,2015,324,85
12262,70785-1,Pohatu - Master of Stone,2015,324,66
12263,70786-1,Gali - Master of Water,2015,324,87
12264,70787-1,Tahu - Master of Fire,2015,324,89
12265,70788-1,Kopaka - Master of Ice,2015,324,97
12266,70789-1,Onua - Master of Earth,2015,324,108
12267,70790-1,Lord of Skull Spiders,2015,324,145
12268,7079-1,Drawbridge Defense,2009,193,339
12269,70791-1,Skull Warrior,2015,324,102
12270,70792-1,Skull Slicer,2015,324,71
12271,70793-1,Skull Basher,2015,324,72
12272,70794-1,Skull Scorpio,2015,324,107
12273,70795-1,Mask Maker vs. Skull Grinder,2015,324,171
12274,70800-1,Getaway Glider,2014,578,104
12275,7080-1,Scurvy Dog and Crocodile,2004,279,7
12276,70801-1,Melting Room,2014,578,122
12277,70802-1,Bad Cop's Pursuit,2014,578,314
12278,70803-1,Cloud Cuckoo Palace,2014,578,198
12279,70804-1,Ice Cream Machine,2014,578,344
12280,70805-1,Trash Chomper,2014,578,389
12281,70806-1,Castle Cavalry,2014,578,424
12282,70807-1,MetalBeard's Duel,2014,578,412
12283,70808-1,Super Cycle Chase,2014,578,514
12284,70809-1,Lord Business' Evil Lair,2014,578,737
12285,708-1,12V Extension Cord Pack,1970,234,3
12286,70810-1,MetalBeard’s Sea Cow,2014,578,2743
12287,7081-1,Harry Hardtack and Monkey,2004,279,10
12288,70811-1,The Flying Flusher,2014,578,351
12289,70812-1,Creative Ambush,2014,578,474
12290,70813-1,Rescue Reinforcements,2014,578,859
12291,70814-1,Emmet's Construct-o-Mech,2014,578,708
12292,70815-1,Super Secret Police Dropship,2014,578,854
12293,70816-1,"Benny’s Spaceship, Spaceship, SPACESHIP!",2014,578,942
12294,70817-1,Batman & Super Angry Kitty Attack,2015,578,115
12295,70818-1,Double-Decker Couch,2015,578,198
12296,70819-1,Bad Cop Car Chase,2015,578,292
12297,70820-1,Movie Maker,2019,670,482
12298,7082-1,Cannonball Jimmy and Shark,2004,279,7
12299,70821-1,Emmet and Benny's 'Build and Fix' Workshop!,2019,670,125
12300,70822-1,Unikitty's Sweetest Friends EVER!,2019,670,77
12301,70823-1,Emmet's Thricycle!,2019,670,174
12302,70824-1,Introducing Queen Watevra Wa'Nabi,2019,670,115
12303,70825-1,Queen Watevra's Build Whatever Box!,2019,670,455
12304,70826-1,Rex's Rex-treme Offroader!,2019,670,236
12305,70827-1,Ultrakatty & Warrior Lucy!,2019,670,348
12306,70828-1,Pop-Up Party Bus,2019,670,1024
12307,70829-1,Emmet and Lucy's Escape Buggy!,2019,670,551
12308,708-3,Angle Brick / Landing Frame,1984,443,8
12309,70830-1,Sweet Mayhem's Systar Starship!,2019,670,502
12310,70831-1,Emmet's Dream House / Rescue Rocket!,2019,670,706
12311,70832-1,Emmet’s Builder Box!,2019,670,131
12312,70833-1,Lucy’s Builder Box!,2019,670,147
12313,70834-1,MetalBeard's Heavy Metal Motor Trike!,2019,670,461
12314,70835-1,Rex's Rexplorer!,2019,670,1187
12315,70836-1,Battle-Ready Batman and MetalBeard,2019,670,168
12316,70837-1,Shimmer & Shine Sparkle Spa!,2019,670,694
12317,70838-1,Queen Watevra's ‘So-Not-Evil' Space Palace,2019,670,997
12318,70839-1,The Rexcelsior!,2019,670,1826
12319,70840-1,Welcome to Apocalypseburg!,2019,670,3178
12320,70841-1,Benny's Space Squad,2019,670,68
12321,70842-1,Emmet's Triple-Decker Couch Mech,2019,670,312
